qID	sentence	option1	option2	answer	ed	gender	wid	ctx	url
3NC6WP7WJHISXL5758XSWXQLKNIWW0-2	Doing well in college came easier to Mary than Susan because _ was neither studious nor persistent.	Mary	Susan	2	2	f	A1V2H0UF94ATWY	persistent	https://www.wikihow.com/Improve-Motivation
3JY0Q5X05J403DP7BYPSORI9WB2GGM-1	Adam missed many more days at work than Jason because _ suffered from physical exhaustion.	Adam	Jason	1	3	m	A1V2H0UF94ATWY	exhaustion	https://www.wikihow.com/Recover-from-Chronic-Fatigue-Syndrome
3JY0Q5X05J403DP7BYPSORI9WB2GGM-2	Adam missed many more days at work than Jason because _ did not suffer from physical exhaustion.	Adam	Jason	2	3	m	A1V2H0UF94ATWY	exhaustion	https://www.wikihow.com/Recover-from-Chronic-Fatigue-Syndrome
30Z7M1Q8UYIK076M60LU0SQ8AXD8AN-1	Building houses for a living came more naturally to Mary than Susan because _ had spent many summers working construction.	Mary	Susan	1	2	f	A1V2H0UF94ATWY	building	https://www.wikihow.com/Become-a-Paid-Writer
30Z7M1Q8UYIK076M60LU0SQ8AXD8AN-2	Building houses for a living came more naturally to Mary than Susan because _ had not spent any summers working construction.	Mary	Susan	2	2	f	A1V2H0UF94ATWY	building	https://www.wikihow.com/Become-a-Paid-Writer
3WA2XVDZEMF0M64ATQQICXK8PHLE62-1	Mary had more friends than Susan because _ was always willing to go out drinking and dancing.	Mary	Susan	1	1	f	A1V2H0UF94ATWY	dancing	https://www.wikihow.com/Tell-if-You-Are-Ready-to-Go-on-Pointe
3WA2XVDZEMF0M64ATQQICXK8PHLE62-2	Mary had more friends than Susan because _ was rarely willing to go out drinking and dancing.	Mary	Susan	2	1	f	A1V2H0UF94ATWY	dancing	https://www.wikihow.com/Tell-if-You-Are-Ready-to-Go-on-Pointe
3FHTJGYT8NY6GQI6EHFFI0W1X2PGPQ-1	Adam was looking forward to getting to hold the new baby but Jason was not because _ loved babies.	Adam	Jason	1	1	m	A1WAWEY2810TFN	hold	https://www.wikihow.com/Hold-a-Ukulele
3FHTJGYT8NY6GQI6EHFFI0W1X2PGPQ-2	Adam was looking forward to getting to hold the new baby but Jason was not because _ hated babies.	Adam	Jason	2	1	m	A1WAWEY2810TFN	hold	https://www.wikihow.com/Hold-a-Ukulele
36JW4WBR06I8P9ONKK1SR6UYAWFFHL-1	When it was advertised Mary decided to apply for a job as a decorator but Susan did not because _ was very creative.	Mary	Susan	1	1	f	A1WAWEY2810TFN	apply	https://www.wikihow.com/Apply-for-Section-8-Housing-in-California
36JW4WBR06I8P9ONKK1SR6UYAWFFHL-2	When it was advertised Mary decided to apply for a job as a decorator but Susan did not because _ was very impractical.	Mary	Susan	2	1	f	A1WAWEY2810TFN	apply	https://www.wikihow.com/Apply-for-Section-8-Housing-in-California
3V8JSVE8YYO25QEGZ9LAVO41ORDYEL-1	In tense situations Mary did not scare easily but Susan did because _ was very brave.	Mary	Susan	1	1	f	A1WAWEY2810TFN	scare	https://www.wikihow.com/Not-Scare-a-Cat
3V8JSVE8YYO25QEGZ9LAVO41ORDYEL-2	In tense situations Mary did not scare easily but Susan did because _ was very cowardly.	Mary	Susan	2	1	f	A1WAWEY2810TFN	scare	https://www.wikihow.com/Not-Scare-a-Cat
3AA88CN98P15RQ6QVVWDTJH68O9KYR-1	Adam felt a lot of guilt about lying but Jason did not because _ was a very truthful person usually.	Adam	Jason	1	1	m	A1WAWEY2810TFN	guilt	https://www.wikihow.com/Deal-with-Guilt
3AA88CN98P15RQ6QVVWDTJH68O9KYR-2	Adam felt a lot of guilt about lying but Jason did not because _ was a very dishonest person usually.	Adam	Jason	2	1	m	A1WAWEY2810TFN	guilt	https://www.wikihow.com/Deal-with-Guilt
38RHULDV9YDAWQL2GRTDV6HD5CKWIT-1	Adam wanted to dress up for the night but Jason did not as _ had very glamorous tastes.	Adam	Jason	1	1	m	A1WAWEY2810TFN	dress	https://www.wikihow.com/Determine-Your-Dress-Size
38RHULDV9YDAWQL2GRTDV6HD5CKWIT-2	Adam wanted to dress up for the night but Jason did not as _ had very simply tastes.	Adam	Jason	2	1	m	A1WAWEY2810TFN	dress	https://www.wikihow.com/Determine-Your-Dress-Size
35YHTYFL1G1D7AJ7P9IW67L7IBQVFR-1	There was dust in Mary's house but not in Susan's as _ was very dirty.	Mary	Susan	1	1	f	A1WAWEY2810TFN	dust	https://www.wikihow.com/Clean-Drywall-Dust
35YHTYFL1G1D7AJ7P9IW67L7IBQVFR-2	There was dust in Mary's house but not in Susan's as _ was very clean.	Mary	Susan	2	1	f	A1WAWEY2810TFN	dust	https://www.wikihow.com/Clean-Drywall-Dust
3XH7ZM9YX2SCDTBDD3DUVEATU7I9RK-1	It was easy for Adam to fix the broken boiler but not Jason as _ was very good at mechanical things.	Adam	Jason	1	1	m	A1WAWEY2810TFN	fix	https://www.wikihow.com/Fix-a-Toddler%27s-Chapped-Lips
3XH7ZM9YX2SCDTBDD3DUVEATU7I9RK-2	It was easy for Adam to fix the broken boiler but not Jason as _ was very bad at mechanical things.	Adam	Jason	2	1	m	A1WAWEY2810TFN	fix	https://www.wikihow.com/Fix-a-Toddler%27s-Chapped-Lips
385MDVINFCD6R158Y9ED77WDIR9WJ5-1	Adam liked to groom their dog regularly but Jason did not as _ had a dog with long hair.	Adam	Jason	1	1	m	A1WAWEY2810TFN	groom	https://www.wikihow.com/Groom-a-Guinea-Pig
385MDVINFCD6R158Y9ED77WDIR9WJ5-2	Adam liked to groom their dog regularly but Jason did not as _ had a dog with short hair.	Adam	Jason	2	1	m	A1WAWEY2810TFN	groom	https://www.wikihow.com/Groom-a-Guinea-Pig
3HRWUH63QU08X8H9H6JWAE0H7EB5N2-1	After the game Adam drank a lot of water but Jason did not as _ was thirsty.	Adam	Jason	1	1	m	A1WAWEY2810TFN	water	https://www.wikihow.com/Dechlorinate-Water
3HRWUH63QU08X8H9H6JWAE0H7EB5N2-2	After the game Adam drank a lot of water but Jason did not as _ was sated.	Adam	Jason	2	1	m	A1WAWEY2810TFN	water	https://www.wikihow.com/Dechlorinate-Water
35A1YQPVFEEGJ76IKQ645640LFGI5Y-1	Adam wanted to do a deal to sort out a problem but Jason would not because _ was a very peaceful person.	Adam	Jason	1	1	m	A1WAWEY2810TFN	deal	https://www.wikihow.com/Deal-With-Difficult-Relatives
35A1YQPVFEEGJ76IKQ645640LFGI5Y-2	Adam wanted to do a deal to sort out a problem but Jason would not because _ was a very vengeful person.	Adam	Jason	2	1	m	A1WAWEY2810TFN	deal	https://www.wikihow.com/Deal-With-Difficult-Relatives
3XT3KXP24ZWC2B6WP9G9XCI0HARI6E-1	Mary used a blender to make vegetable smoothies but Susan did not as _ was very healthy.	Mary	Susan	1	1	f	A1WAWEY2810TFN	blender	https://www.wikihow.com/Use-a-Blender
3XT3KXP24ZWC2B6WP9G9XCI0HARI6E-2	Mary used a blender to make vegetable smoothies but Susan did not as _ was very unhealthy.	Mary	Susan	2	1	f	A1WAWEY2810TFN	blender	https://www.wikihow.com/Use-a-Blender
3Z33IC0JC0K460SUMNI4WBZWFDV9VD-1	At Christmastime Mary always felt rather low but Susan did not as _ hated the holiday season.	Mary	Susan	1	1	f	A1WAWEY2810TFN	low	https://www.wikihow.com/Tell-if-You-Are-Low-in-Magnesium
3Z33IC0JC0K460SUMNI4WBZWFDV9VD-2	At Christmastime Mary always felt rather low but Susan did not as _ loved the holiday season.	Mary	Susan	2	1	f	A1WAWEY2810TFN	low	https://www.wikihow.com/Tell-if-You-Are-Low-in-Magnesium
37ZQELHEQ0W65F2F950IRGB3T90NM9-1	Mary had wrinkles all over their face but Susan did not because _ was very old.	Mary	Susan	1	1	f	A1WAWEY2810TFN	wrinkles	https://www.wikihow.com/Hide-Wrinkles-Under-Eyes
37ZQELHEQ0W65F2F950IRGB3T90NM9-2	Mary had wrinkles all over their face but Susan did not because _ was very young.	Mary	Susan	2	1	f	A1WAWEY2810TFN	wrinkles	https://www.wikihow.com/Hide-Wrinkles-Under-Eyes
3OLZC0DJ8JDXH1LXQHOH94YZY3IVII-1	Adam did not have to practice football very hard but Jason did as _ was naturally very good at it.	Adam	Jason	1	1	m	A1WAWEY2810TFN	practice	https://www.wikihow.com/Start-a-Private-Practice-in-Psychology
3OLZC0DJ8JDXH1LXQHOH94YZY3IVII-2	Adam did not have to practice football very hard but Jason did as _ was naturally very bad at it.	Adam	Jason	2	1	m	A1WAWEY2810TFN	practice	https://www.wikihow.com/Start-a-Private-Practice-in-Psychology
3OZ4VAIBEXDTCC538Z9HL5DZBI7VJU-1	Adam needed support to climb the stairs but Jason did not as _ was very weak.	Adam	Jason	1	1	m	A1WAWEY2810TFN	support	https://www.wikihow.com/Support-Parents-of-Children-with-Disabilities
3OZ4VAIBEXDTCC538Z9HL5DZBI7VJU-2	Adam needed support to climb the stairs but Jason did not as _ was very strong.	Adam	Jason	2	1	m	A1WAWEY2810TFN	support	https://www.wikihow.com/Support-Parents-of-Children-with-Disabilities
3EPG8DX9LKO80TTMXLWOE35C7TC5PY-1	Mary wanted to make a cardigan from scratch but Susan did not as _ was very innovative.	Mary	Susan	1	1	f	A1WAWEY2810TFN	make	https://www.wikihow.com/Make-a-Neliel-Mask
3EPG8DX9LKO80TTMXLWOE35C7TC5PY-2	Mary wanted to make a cardigan from scratch but Susan did not as _ was very unimaginative.	Mary	Susan	2	1	f	A1WAWEY2810TFN	make	https://www.wikihow.com/Make-a-Neliel-Mask
3N3WJQXELSOQABV1NA1JZFTGI9JL2E-1	Homework was easy for the smart Adam  but not for Jason as _ was very intelligent.	Adam	Jason	1	1	m	A1WAWEY2810TFN	smart	https://www.wikihow.com/Act-Smart
3N3WJQXELSOQABV1NA1JZFTGI9JL2E-2	Homework was easy for the smart Adam  but not for Jason as _ was very stupid.	Adam	Jason	2	1	m	A1WAWEY2810TFN	smart	https://www.wikihow.com/Act-Smart
3BO3NEOQM0FDPDIZFMXLDHKMDTHIA4-1	Mary had gray hair but their granddaughter Susan had red hair because _ was very old.	Mary	Susan	1	1	f	A1WAWEY2810TFN	gray	https://www.wikihow.com/Lowlight-Gray-Hair
3BO3NEOQM0FDPDIZFMXLDHKMDTHIA4-2	Mary had gray hair but their granddaughter Susan had red hair because _ was very young.	Mary	Susan	2	1	f	A1WAWEY2810TFN	gray	https://www.wikihow.com/Lowlight-Gray-Hair
3TFJJUELSHNX771VAX8KWW3TO05C2P-1	Mary wanted to have a career but Susan just wanted a job as _ was very ambitious.	Mary	Susan	1	1	f	A1WAWEY2810TFN	career	https://www.wikihow.com/Choose-the-Right-Career
3TFJJUELSHNX771VAX8KWW3TO05C2P-2	Mary wanted to have a career but Susan just wanted a job as _ was very unambitious.	Mary	Susan	2	1	f	A1WAWEY2810TFN	career	https://www.wikihow.com/Choose-the-Right-Career
306996CF6WI78HRTDTCBGTN6E9SB11-1	Mary was often very rude to people but Susan was not as _ had very bad manners.	Mary	Susan	1	1	f	A1WAWEY2810TFN	rude	https://www.wikihow.com/Be-Popular-Without-Being-Rude
306996CF6WI78HRTDTCBGTN6E9SB11-2	Mary was often very rude to people but Susan was not as _ had very good manners.	Mary	Susan	2	1	f	A1WAWEY2810TFN	rude	https://www.wikihow.com/Be-Popular-Without-Being-Rude
31KSVEGZ34QNPPOL6ENM9YI4S83RWS-1	When speaking to their crush Adam would blush but Jason did not because _ was very shy.	Adam	Jason	1	1	m	A1WAWEY2810TFN	blush	https://www.wikihow.com/Make-Blush
31KSVEGZ34QNPPOL6ENM9YI4S83RWS-2	When speaking to their crush Adam would blush but Jason did not because _ was very bold.	Adam	Jason	2	1	m	A1WAWEY2810TFN	blush	https://www.wikihow.com/Make-Blush
3ZUE82NE0AZFWYNUHG7MET1Z7DQ8F0-1	Eating foods with chilli made Mary very happy but not Susan because _ liked their food very spicy.	Mary	Susan	1	1	f	A1WAWEY2810TFN	chilli	https://www.wikihow.com/Win-a-Chili-Cook-Off
3ZUE82NE0AZFWYNUHG7MET1Z7DQ8F0-2	Eating foods with chilli made Mary very happy but not Susan because _ liked their food very mild.	Mary	Susan	2	1	f	A1WAWEY2810TFN	chilli	https://www.wikihow.com/Win-a-Chili-Cook-Off
3KQC8JMJGCQD9X8U0P0QQX5176AH3E-1	Adam found it easy to dance but Jason did not as _ was very flexible.	Adam	Jason	1	1	m	A1WAWEY2810TFN	dance	https://www.wikihow.com/Look-Good-for-a-School-Dance
3KQC8JMJGCQD9X8U0P0QQX5176AH3E-2	Adam found it easy to dance but Jason did not as _ was very inflexible.	Adam	Jason	2	1	m	A1WAWEY2810TFN	dance	https://www.wikihow.com/Look-Good-for-a-School-Dance
3T2HW4QDUV587RMUV6NZ6JB7U6FC9H-1	Adam could speak French and English very well but Jason could not because _ was bilingual.	Adam	Jason	1	3	m	A1WAWEY2810TFN	speak	https://www.wikihow.com/Speak-Klingon
3T2HW4QDUV587RMUV6NZ6JB7U6FC9H-2	Adam could speak only English very well but Jason could not because _ was unilingual.	Adam	Jason	2	3	m	A1WAWEY2810TFN	speak	https://www.wikihow.com/Speak-Klingon
3OEWW2KGQJ9LJ6WEXR1SNFOEA5DDOW-1	There was an aquarium at the mall and Adam liked visiting it but Jason did not because _ loved sealife.	Adam	Jason	1	1	m	A1WAWEY2810TFN	aquarium	https://www.wikihow.com/Set-Up-a-Freshwater-Aquarium
3OEWW2KGQJ9LJ6WEXR1SNFOEA5DDOW-2	There was an aquarium at the mall and Adam liked visiting it but Jason did not because _ hated sealife.	Adam	Jason	2	1	m	A1WAWEY2810TFN	aquarium	https://www.wikihow.com/Set-Up-a-Freshwater-Aquarium
3B6F54KMR2A6P38VOFY66IX6IXDS1I-1	Eating milk chocolate always made Mary happy but not Susan because _ loved sweet food.	Mary	Susan	1	1	f	A1WAWEY2810TFN	happy	https://www.wikihow.com/Feel-Happy-About-Your-Exams
3B6F54KMR2A6P38VOFY66IX6IXDS1I-2	Eating milk chocolate always made Mary happy but not Susan because _ hated sweet food.	Mary	Susan	2	1	f	A1WAWEY2810TFN	happy	https://www.wikihow.com/Feel-Happy-About-Your-Exams
3Z3R5YC0P3LYUIFIKEIH5PXMLQAFTV-1	The dog belonging to Adam had ticks but that belonging to Jason did not as _ was very slapdash.	Adam	Jason	1	1	m	A1WAWEY2810TFN	ticks	https://www.wikihow.com/Get-Ticks-off-Dogs
3Z3R5YC0P3LYUIFIKEIH5PXMLQAFTV-2	The dog belonging to Adam had ticks but that belonging to Jason did not as _ was very conscientious.	Adam	Jason	2	1	m	A1WAWEY2810TFN	ticks	https://www.wikihow.com/Get-Ticks-off-Dogs
3UXQ63NLAAKKYOVX63UU08WKCFWLBG-1	Adam wanted a neon green car but Jason did not as _ liked vibrant colours.	Adam	Jason	1	1	m	A1WAWEY2810TFN	car	https://www.wikihow.com/Choose-the-Right-Car-for-You
3UXQ63NLAAKKYOVX63UU08WKCFWLBG-2	Adam wanted a neon green car but Jason did not as _ liked subdued colours.	Adam	Jason	2	1	m	A1WAWEY2810TFN	car	https://www.wikihow.com/Choose-the-Right-Car-for-You
3FDWKV9VCN0J05MO66C45B3X15TUM8-1	Adam took a very lavish present to the party but Jason did not as _ was very generous.	Adam	Jason	1	1	m	A1WAWEY2810TFN	present	https://www.wikihow.com/Present-at-a-Conference
3FDWKV9VCN0J05MO66C45B3X15TUM8-2	Adam took a very lavish present to the party but Jason did not as _ was very stingy.	Adam	Jason	2	1	m	A1WAWEY2810TFN	present	https://www.wikihow.com/Present-at-a-Conference
3LCXHSGDLT45942703TLD2G076HESN-1	Mary found it very easy to write poetry but Susan did not because _ was very quick witted.	Mary	Susan	1	1	f	A1WAWEY2810TFN	write	https://www.wikihow.com/Write-a-Cover-Letter-for-a-Recruitment-Consultant
3LCXHSGDLT45942703TLD2G076HESN-2	Mary found it very easy to write poetry but Susan did not because _ was very dull witted.	Mary	Susan	2	1	f	A1WAWEY2810TFN	write	https://www.wikihow.com/Write-a-Cover-Letter-for-a-Recruitment-Consultant
36JW4WBR06I8P9ONKK1SR6UYAWFHFN-1	Adam had always wanted a doberman but Jason wanted a poodle because _ liked big dogs.	Adam	Jason	1	1	m	A1WAWEY2810TFN	doberman	https://www.wikihow.com/Train-a-Doberman-Pinscher
36JW4WBR06I8P9ONKK1SR6UYAWFHFN-2	Adam had always wanted a doberman but Jason wanted a poodle because _ liked small dogs.	Adam	Jason	2	1	m	A1WAWEY2810TFN	doberman	https://www.wikihow.com/Train-a-Doberman-Pinscher
3YZ7A3YHR5R5DL9EP20I98ANUDIS50-1	Adam found people of the same gender very attractive but Jason did not as _ was homosexual.	Adam	Jason	1	1	m	A1WAWEY2810TFN	attractive	https://www.wikihow.com/Be-More-Attractive-to-Men
3YZ7A3YHR5R5DL9EP20I98ANUDIS50-2	Adam found people of the same gender very attractive but Jason did not as _ was heterosexual.	Adam	Jason	2	1	m	A1WAWEY2810TFN	attractive	https://www.wikihow.com/Be-More-Attractive-to-Men
3VIVIU06FKAEREROCPNQM8FM7A6IMO-1	Adam wanted to give the living room a coat of paint but Jason did not because _ was interested in DIY.	Adam	Jason	1	1	m	A1WAWEY2810TFN	paint	https://www.wikihow.com/Paint-With-Acrylics
3VIVIU06FKAEREROCPNQM8FM7A6IMO-2	Adam wanted to give the living room a coat of paint but Jason did not because _ was disinterested in DIY.	Adam	Jason	2	1	m	A1WAWEY2810TFN	paint	https://www.wikihow.com/Paint-With-Acrylics
3P4C70TRMRFGP538MPM81JNHSSOLGX-1	Mary liked looking at their face in a mirror but Susan did not as _ was very attractive.	Mary	Susan	1	1	f	A1WAWEY2810TFN	face	https://www.wikihow.com/Get-Rid-of-Dark-Spots-on-Your-Face
3P4C70TRMRFGP538MPM81JNHSSOLGX-2	Mary liked looking at their face in a mirror but Susan did not as _ was very ugly.	Mary	Susan	2	1	f	A1WAWEY2810TFN	face	https://www.wikihow.com/Get-Rid-of-Dark-Spots-on-Your-Face
3KA7IJSNW63AP9AVYVN1HP54HPXPBI-1	Mary ate a lot of cauliflower and other vegetables but Susan did not as _ was very healthy.	Mary	Susan	1	1	f	A1WAWEY2810TFN	cauliflower	https://www.wikihow.com/Make-Cauliflower-Bread
3KA7IJSNW63AP9AVYVN1HP54HPXPBI-2	Mary ate a lot of cauliflower and other vegetables but Susan did not as _ was very unhealthy.	Mary	Susan	2	1	f	A1WAWEY2810TFN	cauliflower	https://www.wikihow.com/Make-Cauliflower-Bread
3MZ3TAMYTLL5OU4GHXJ7879WDX5IRC-1	Adam demanded proof about the allegation but Jason did not as _ was very meticulous.	Adam	Jason	1	1	m	A1WAWEY2810TFN	proof	https://www.wikihow.health/Allergy-Proof-Your-Home
3MZ3TAMYTLL5OU4GHXJ7879WDX5IRC-2	Adam demanded proof about the allegation but Jason did not as _ was very slapdash.	Adam	Jason	2	1	m	A1WAWEY2810TFN	proof	https://www.wikihow.health/Allergy-Proof-Your-Home
3PIOQ99R7YKPIN7OI7R4IQSX6V3UN8-1	Mary always made sure to remove her make-up before sleeping but Susan did not because _ was very conscientious.	Mary	Susan	1	1	f	A1WAWEY2810TFN	remove	https://www.wikihow.com/Remove-a-Stuck-Tampon
3PIOQ99R7YKPIN7OI7R4IQSX6V3UN8-2	Mary always made sure to remove her make-up before sleeping but Susan did not because _ was very lazy.	Mary	Susan	2	1	f	A1WAWEY2810TFN	remove	https://www.wikihow.com/Remove-a-Stuck-Tampon
3RZS0FBRWK8TZE21CVJWS9BMZAXPCP-1	Adam had to spend hours getting their hair neat but Jason did not as _ had curly hair.	Adam	Jason	1	1	m	A1WAWEY2810TFN	hair	https://www.wikihow.com/Mousse-Hair-Properly
3RZS0FBRWK8TZE21CVJWS9BMZAXPCP-2	Adam had to spend hours getting their hair neat but Jason did not as _ had straight hair.	Adam	Jason	2	1	m	A1WAWEY2810TFN	hair	https://www.wikihow.com/Mousse-Hair-Properly
372AGES0I432EPTBGJJ8BHWB1A9XRR-1	Adam tried to care for all the animals in their area but Jason did not because _ was a very warm person.	Adam	Jason	1	1	m	A1WAWEY2810TFN	care	https://www.wikihow.com/Care-for-Indoor-Plants
372AGES0I432EPTBGJJ8BHWB1A9XRR-2	Adam tried to care for all the animals in their area but Jason did not because _ was a very cold person.	Adam	Jason	2	1	m	A1WAWEY2810TFN	care	https://www.wikihow.com/Care-for-Indoor-Plants
36QZ6V1589BMY0ZTQ38QHK23TUBUSK-1	Adam went to the party but Jason stayed at home because _ was very extroverted.	Adam	Jason	1	1	m	A1WAWEY2810TFN	home	https://www.wikihow.com/Get-Fit-at-Home
36QZ6V1589BMY0ZTQ38QHK23TUBUSK-2	Adam went to the party but Jason stayed at home because _ was very introverted.	Adam	Jason	2	1	m	A1WAWEY2810TFN	home	https://www.wikihow.com/Get-Fit-at-Home
3EQVJH0T40JI8E6OF46H8A9Z15NTH7-1	Adam had to file for bankruptcy eventually but Jason did not as _ was very profligate with money.	Adam	Jason	1	1	m	A1WAWEY2810TFN	bankruptcy	https://www.wikihow.com/File-for-Chapter-7-Bankruptcy
3EQVJH0T40JI8E6OF46H8A9Z15NTH7-2	Adam had to file for bankruptcy eventually but Jason did not as _ was very careful with money.	Adam	Jason	2	1	m	A1WAWEY2810TFN	bankruptcy	https://www.wikihow.com/File-for-Chapter-7-Bankruptcy
31ODACBENUDU67SC9UOL7J5EQ95QSB-1	Adam liked to plant potatoes but Jason did not as _ was an excellent gardener.	Adam	Jason	1	2	m	A1WAWEY2810TFN	plant	https://www.wikihow.com/Plant-a-Walnut-Tree
31ODACBENUDU67SC9UOL7J5EQ95QSB-2	Adam liked to plant potatoes but Jason did not as _ was a terrible gardener.	Adam	Jason	2	2	m	A1WAWEY2810TFN	plant	https://www.wikihow.com/Plant-a-Walnut-Tree
302OLP89DZ5MCAWZNC1Z2EMR0OXACU-1	Mary had always wanted to write a novel but Susan had not because _ had a very fertile imagination.	Mary	Susan	1	1	f	A1WAWEY2810TFN	write	https://www.wikihow.com/Write-a-Freelance-Contract
302OLP89DZ5MCAWZNC1Z2EMR0OXACU-2	Mary had always wanted to write a novel but Susan had not because _ had a very barren imagination.	Mary	Susan	2	1	f	A1WAWEY2810TFN	write	https://www.wikihow.com/Write-a-Freelance-Contract
3W31J70BASUSON5LZ3EOWSPN50RKCJ-1	During summer Mary always felt confident wearing leggins but Susan did not as _ was very slender.	Mary	Susan	1	1	f	A1WAWEY2810TFN	leggins	https://www.wikihow.com/Wear-Leggings-in-Summer
3W31J70BASUSON5LZ3EOWSPN50RKCJ-2	During summer Mary always felt confident wearing leggins but Susan did not as _ was very overweight.	Mary	Susan	2	1	f	A1WAWEY2810TFN	leggins	https://www.wikihow.com/Wear-Leggings-in-Summer
3B9J25CZ25BQC6IT4CNQNEGXMU4SC8-1	Mary wanted a tortoise as a pet but Susan did not as _ was very slow moving.	Mary	Susan	1	1	f	A1WAWEY2810TFN	tortoise	https://www.wikihow.com/Care-for-a-Tortoise
3B9J25CZ25BQC6IT4CNQNEGXMU4SC8-2	Mary wanted a tortoise as a pet but Susan did not as _ was very fast moving.	Mary	Susan	2	1	f	A1WAWEY2810TFN	tortoise	https://www.wikihow.com/Care-for-a-Tortoise
336OE47KI2IFIW52FYSWAV77DEGWVQ-1	All of their life Adam had avoided snakes but Jason did not as _ was afraid around them.	Adam	Jason	1	1	m	A1WAWEY2810TFN	life	https://www.wikihow.com/Organize-Your-Life
336OE47KI2IFIW52FYSWAV77DEGWVQ-2	All of their life Adam had avoided snakes but Jason did not as _ was confident around them.	Adam	Jason	2	1	m	A1WAWEY2810TFN	life	https://www.wikihow.com/Organize-Your-Life
3HKIF5DF6YVLO32ZXSJIWAWMSY7G9V-1	Adam created a beautiful picture but Jason did not as _ was a wonderful artist.	Adam	Jason	1	1	m	A1WAWEY2810TFN	create	https://www.wikihow.com/Create-a-Mortgage-Calculator-With-Microsoft-Excel
3HKIF5DF6YVLO32ZXSJIWAWMSY7G9V-2	Adam created a beautiful picture but Jason did not as _ was a terrible artist.	Adam	Jason	2	1	m	A1WAWEY2810TFN	create	https://www.wikihow.com/Create-a-Mortgage-Calculator-With-Microsoft-Excel
3R15W654VDR72UXMPLRKVXRJYFXLQS-1	It was always very easy for Adam to fall asleep but not Jason because _ was very relaxed.	Adam	Jason	1	1	m	A1WAWEY2810TFN	asleep	https://www.wikihow.com/Fall-Asleep-Again-After-a-Nightmare
3R15W654VDR72UXMPLRKVXRJYFXLQS-2	It was always very easy for Adam to fall asleep but not Jason because _ was very agitated.	Adam	Jason	2	1	m	A1WAWEY2810TFN	asleep	https://www.wikihow.com/Fall-Asleep-Again-After-a-Nightmare
3BO3NEOQM0FDPDIZFMXLDHKMDTHAIW-1	Adam used to go to the park to jog but Jason did not as _ was very fit.	Adam	Jason	1	1	m	A1WAWEY2810TFN	jog	https://www.wikihow.com/Jog
3BO3NEOQM0FDPDIZFMXLDHKMDTHAIW-2	Adam used to go to the park to jog but Jason did not as _ was very unfit.	Adam	Jason	2	1	m	A1WAWEY2810TFN	jog	https://www.wikihow.com/Jog
3HUR21WDDUNBBQ5XUEB2JDP84XOXYT-1	Mary wanted to finish work as soon as possible but Susan did not as _ was feeling very jaded.	Mary	Susan	1	1	f	A1WAWEY2810TFN	finish	https://www.wikihow.com/Finish-Live-Edge-Slabs
3HUR21WDDUNBBQ5XUEB2JDP84XOXYT-2	Mary wanted to finish work as soon as possible but Susan did not as _ was feeling very fresh.	Mary	Susan	2	1	f	A1WAWEY2810TFN	finish	https://www.wikihow.com/Finish-Live-Edge-Slabs
3UY4PIS8QRJ99QGQGJHK7ON0VY5N11-1	Adam loved to eat rabbit stew on a regular basis but Jason did not as _ was a carnivore.	Adam	Jason	1	1	m	A1WAWEY2810TFN	rabbit	https://www.wikihow.com/Field-Dress-a-Rabbit
3UY4PIS8QRJ99QGQGJHK7ON0VY5N11-2	Adam loved to eat rabbit stew on a regular basis but Jason did not as _ was a vegetarian.	Adam	Jason	2	1	m	A1WAWEY2810TFN	rabbit	https://www.wikihow.com/Field-Dress-a-Rabbit
3BAKUKE49HAUOO8I9QY1G8SAWVUR1T-1	The menu for the party was compiled by Adam and not Jason as _ was a very creative person.	Adam	Jason	1	1	m	A1WAWEY2810TFN	menu	https://www.wikihow.com/Plan-a-Menu-for-a-Sweet-Sixteen-Party
3BAKUKE49HAUOO8I9QY1G8SAWVUR1T-2	The menu for the party was compiled by Adam and not Jason as _ was a very dull person.	Adam	Jason	2	1	m	A1WAWEY2810TFN	menu	https://www.wikihow.com/Plan-a-Menu-for-a-Sweet-Sixteen-Party
3S8APUMBJXHYYWL1KSRW5VR0FJAFB5-1	Adam was not free at the time of the party but Jason because _ was very busy.	Adam	Jason	1	1	m	A1WAWEY2810TFN	free	https://www.wikihow.com/Take-a-Free-Kick-Like-Roberto-Carlos
3S8APUMBJXHYYWL1KSRW5VR0FJAFB5-2	Adam was not free at the time of the party but Jason because _ was very idle.	Adam	Jason	2	1	m	A1WAWEY2810TFN	free	https://www.wikihow.com/Take-a-Free-Kick-Like-Roberto-Carlos
307L9TDWJYQ5JTU53NV3VH2XTIJN3T-1	During their school holidays Mary badly wanted to get a job but Susan did not because _ was very hardworking.	Mary	Susan	1	1	f	A1WAWEY2810TFN	job	https://www.wikihow.com/Quit-Your-Job-Without-Giving-Notice
307L9TDWJYQ5JTU53NV3VH2XTIJN3T-2	During their school holidays Mary badly wanted to get a job but Susan did not because _ was very lazy.	Mary	Susan	2	1	f	A1WAWEY2810TFN	job	https://www.wikihow.com/Quit-Your-Job-Without-Giving-Notice
3WRBLBQ2GR63S9EMXW0P3ZVTPUE0G4-1	Rats infested Adam's attic but not Jason's because _ lived in a very old house.	Adam	Jason	1	1	m	A1WAWEY2810TFN	rats	https://www.wikihow.com/Get-Rid-of-Mice-and-Rats
